date_start,date_end,price_start,price_end,range_start_min,range_start_max,range_end_min,range_end_max,amount0_start,amount1_start,amount0_end,amount1_end,value_start,value_hold,value_end,il,il_value,il_net,rebalance_cost,net_value_after_cost,day_volum_expected,cumulative_il,cumulative_rebalance_cost,cumulative_il_net,cumulative_volum,min_apr_required
2024-04-23,2024-04-24,0.1942,0.194,0.1843292205115408,0.2012418861049623,0.1856691006191013,0.202704703553285,259605.3997923141,50000.00000000029,216374.31439515838,58356.51401342338,100415.3686396677,100363.44755970922,100333.1310060841,-0.00030206767864447736,-30.316553625118104,-0.00034378678634802023,4.187073478243548,100328.94393260586,52258.960293749114,-8499.219052989967,694.846051707714,-9194.065104697682,18388130.209395364,0.09505594172109393
2024-04-24,2024-04-25,0.194,0.1936,0.1843292205115408,0.2012418861049623,0.1852862777312269,0.2022867557109071,259605.3997923141,50000.00000000029,228678.1904221815,55972.02410913648,100363.44755970922,100259.6053997923,100244.12177487081,-0.00015443532676738398,-15.483624921485898,-0.00018426124458474592,2.9903347510617024,100241.13144011976,24986.58034084839,-8514.702677911453,697.8363864587757,-9212.539064370229,18425078.128740456,0.04548945944626894
2024-04-25,2024-04-26,0.1936,0.1951,0.1843292205115408,0.2012418861049623,0.186721863560756,0.2038540601198243,259605.3997923141,50000.00000000029,182733.9782298646,64901.21526115069,100259.6053997923,100649.01349948077,100552.61441379727,-0.0009577747692877094,-96.39908568350074,-0.0010321095048227156,7.481717800347496,100545.13269599693,177834.7357663065,-8611.101763594954,705.3181042591232,-9316.419867854078,18632839.735708155,0.3227647482520123
2024-04-26,2024-04-28,0.1951,0.1954,0.1843292205115408,0.2012418861049623,0.1870089807266619,0.2041675210016077,259605.3997923141,50000.00000000029,173608.677699275,66682.92966396267,100649.01349948077,100726.89511941846,100606.065286401,-0.0011995786515032216,-120.82983301745844,-0.0012827888861389816,8.381508577025159,100597.68377782399,224896.64888086656,-8731.931596612412,713.6996128361484,-9445.63120944856,18891262.41889712,0.4079638568899091
2024-04-28,2024-04-29,0.1954,0.1955,0.1843292205115408,0.2012418861049623,0.1871046864486305,0.2042720079622022,259605.3997923141,50000.00000000029,170571.57952423004,67276.53048285145,100726.89511941846,100752.8556593977,100623.27427983843,-0.0012861310849325066,-129.5813795592694,-0.001372298212573799,8.681584173821307,100614.5926956646,241799.5907708962,-8861.512976171682,722.3811970099697,-9583.894173181652,19167788.346363302,0.43855087832825995
2024-04-29,2024-04-30,0.1955,0.1933,0.1871046864486305,0.2042720079622022,0.1849991605653211,0.2019732948291237,255754.4757033249,49999.99999999998,322612.58125935623,37002.99235335215,100000.0,99437.34015345268,99364.0043107857,-0.000737508088549033,-73.3358426669729,-0.0008027235170742812,6.484848749515973,99357.51946203619,133701.98783491383,-8934.848818838655,728.8660457594857,-9663.71486459814,19327429.72919628,0.24556792924279475
2024-04-30,2024-05-01,0.1933,0.1924,0.1871046864486305,0.2042720079622022,0.1841378090676036,0.2010329121837734,255754.4757033249,49999.99999999998,350293.57061377517,31664.7280894299,99437.34015345268,99207.16112531969,99061.21107552024,-0.0014711644617577465,-145.95004979944497,-0.0015633383484345835,9.144309627091783,99052.06676589315,273611.48034470633,-9080.7988686381,738.0103553865774,-9818.809224024677,19637618.448049355,0.5040731343859827
2024-05-01,2024-05-02,0.1924,0.1954,0.1871046864486305,0.2042720079622022,0.1870089807266619,0.2041675210016077,255754.4757033249,49999.99999999998,258768.96392535506,49410.81829628334,99207.16112531969,99974.42455242966,99974.2738472977,-1.5074368532171269e-06,-0.15070513194950763,-4.453726479553802e-06,0.29455360995795815,99973.97929368775,287.696956016901,-9080.949573770049,738.3049089965353,-9819.254482766584,19638508.965533167,0.0005251820538679876
2024-05-02,2024-05-03,0.1954,0.1971,0.1871046864486305,0.2042720079622022,0.1886359780001282,0.2059437993317138,255754.4757033249,49999.99999999998,207835.10266496355,59406.4948109604,99974.42455242966,100409.20716112532,100370.79354622471,-0.0003825706425404422,-38.41361490060808,-0.00042952465680137184,4.7146153449655746,100366.07893087974,67397.99911128501,-9119.363188670657,743.0195243415009,-9862.382713012157,19724765.426024314,0.1225469521882859
2024-05-03,2024-05-05,0.1971,0.1971,0.1871046864486305,0.2042720079622022,0.1886359780001282,0.2059437993317138,255754.4757033249,49999.99999999998,207835.10266496355,59406.4948109604,100409.20716112532,100409.20716112532,100370.79354622471,-0.0003825706425404422,-38.41361490060808,-0.00042952465680137184,4.7146153449655746,100366.07893087974,67397.99911128501,-9157.776803571265,747.7341396864664,-9905.510943257732,19811021.886515465,0.1225469521882859
2024-05-05,2024-05-06,0.1971,0.197,0.1871046864486305,0.2042720079622022,0.1885402722781596,0.2058393123711193,255754.4757033249,49999.99999999998,210812.95010535946,58819.70999172057,100409.20716112532,100383.63171355499,100349.86116247639,-0.0003364149164772996,-33.7705510786036,-0.0003804435311419223,4.419752239352679,100345.44141023704,58701.59767850185,-9191.547354649869,752.153891925819,-9943.701246575687,19887402.493151374,0.10675691478019196
2024-05-06,2024-05-07,0.197,0.1973,0.1885402722781596,0.2058393123711193,0.1888273894440655,0.2061527732529028,253807.10659898326,50000.00000000029,244914.40758459424,51753.1951032416,100000.0,100076.1421319797,100074.80771968204,-1.3333970207366021e-05,-1.3344122976559447,-2.2096723999780626e-05,0.876942594002257,100073.93077708804,914.9394073073753,-9192.881766947525,753.0308345198213,-9945.912601467346,19891825.20293469,0.0016685162393847517
2024-05-07,2024-05-08,0.1973,0.1964,0.1885402722781596,0.2058393123711193,0.1879660379463479,0.2052123906075525,253807.10659898326,50000.00000000029,271653.59176914074,46489.60044985847,100076.1421319797,99847.7157360406,99842.36587331771,-5.3580221474737616e-05,-5.3498627228836995,-7.114651464285088e-05,1.7539542467910398,99840.61191907093,7191.816952185319,-9198.231629670408,754.7847887666123,-9953.01641843702,19906032.83687404,0.013145788186140933
2024-05-08,2024-05-09,0.1964,0.194,0.1885402722781596,0.2058393123711193,0.1856691006191013,0.202704703553285,253807.10659898326,50000.00000000029,343865.5518738629,32394.09219552386,99847.7157360406,99238.57868020303,99104.00925905327,-0.001356019231023169,-134.56942114976118,-0.0014445025677421043,8.780960572866297,99095.2282984804,251576.92115378976,-9332.80105082017,763.5657493394787,-10096.366800159649,20192733.600319296,0.4632788164054266
2024-05-09,2024-05-10,0.194,0.1942,0.1885402722781596,0.2058393123711193,0.1858605120630386,0.202913677474474,253807.10659898326,50000.00000000029,337796.803677694,33572.03606406977,99238.57868020303,99289.34010152284,99172.17533827794,-0.0011800336584481452,-117.16476324490213,-0.001262561656836685,8.19415049989633,99163.98118777804,217941.22549001162,-9449.965814065072,771.759899839375,-10221.725713904447,20443451.427808892,0.4010628335645196
2024-05-10,2024-05-12,0.1942,0.1939,0.1885402722781596,0.2058393123711193,0.1855733948971327,0.2026002165926906,253807.10659898326,50000.00000000029,346903.44643026346,31804.892565889077,99289.34010152284,99213.19796954314,99069.47082871717,-0.0014486695698498835,-143.7271408259694,-0.0015401340432341449,9.074482905056037,99060.39634581211,269305.3158418267,-9593.692954891041,780.834382744431,-10374.527337635473,20749054.675270945,0.49609854307293655
2024-05-12,2024-05-13,0.1939,0.1942,0.1885402722781596,0.2058393123711193,0.1858605120630386,0.202913677474474,253807.10659898326,50000.00000000029,337796.803677694,33572.03606406977,99213.19796954314,99289.34010152284,99172.17533827794,-0.0011800336584481452,-117.16476324490213,-0.001262561656836685,8.19415049989633,99163.98118777804,217941.22549001162,-9710.857718135943,789.0285332443273,-10499.88625138027,20999772.50276054,0.4010628335645196
