date_start,date_end,price_start,price_end,range_start_min,range_start_max,range_end_min,range_end_max,amount0_start,amount1_start,amount0_end,amount1_end,value_start,value_hold,value_end,il,il_value,il_net,rebalance_cost,net_value_after_cost,day_volum_expected,cumulative_il,cumulative_rebalance_cost,cumulative_il_net,cumulative_volum,min_apr_required
2023-08-13,2023-08-14,0.2036,0.2019,0.1979149102770487,0.209448393463497,0.196262379100865,0.2076995611015719,245579.56777996002,50000.00000000015,318958.2715301588,35122.5985577951,100000.00000000001,99582.51473477407,99520.27357973417,-0.0006250209206472559,-62.24115503989742,-0.0006996094937196406,7.427717677027146,99512.84586205715,109626.87472574055,-62.24115503989742,7.427717677027146,-69.66887271692457,139337.74543384914,0.201033456981189
2023-08-14,2023-08-15,0.2019,0.2006,0.1979149102770487,0.209448393463497,0.1949986787896658,0.2063622187071586,245579.56777996002,50000.00000000015,375699.66382192995,23703.452920071846,99582.51473477407,99263.26129666013,99068.80548275099,-0.001958990782380041,-194.45581390913867,-0.0020912150350755956,13.125010545081112,99055.68047220592,362661.60672811506,-256.6969689490361,20.552728222108257,-277.24969717114436,554499.3943422887,0.6680785430425392
2023-08-15,2023-08-16,0.2006,0.2008,0.1979149102770487,0.209448393463497,0.195193094222158,0.2065679636909145,245579.56777996002,50000.00000000015,366934.36670119985,25462.647833834213,99263.26129666013,99312.37721021613,99143.06866743515,-0.001704808076667095,-169.3085427809856,-0.0018281253800902098,12.246934554108554,99130.82173288104,314123.21645375405,-426.0055117300217,32.79966277621681,-458.8051745062385,917610.349012477,0.5782299032432521
2023-08-16,2023-08-17,0.2008,0.2007,0.195193094222158,0.2065679636909145,0.1950958865059119,0.2064650911990365,249003.98406374358,50000.00000000028,253415.43401381114,49114.40144999277,100000.0,99975.09960159361,99974.87905656466,-2.205999592162558e-06,-0.2205450289475266,-6.634553336797592e-06,0.44274510170946063,99974.43631146295,444.40014552386805,-426.2260567589692,33.242407877926276,-459.4684646368955,918936.9292737909,0.0008112340552292015
2023-08-17,2023-08-18,0.2007,0.2011,0.195193094222158,0.2065679636909145,0.1954847173708963,0.2068765811665484,249003.98406374358,50000.00000000028,235789.38288288357,52655.47336748676,99975.09960159361,100074.70119521911,100072.71826523464,-1.9814498177748667e-05,-1.9829299844714114,-3.308716698521881e-05,1.3282583649706359,100071.39000686967,1309.3432390015512,-428.2089867434406,34.57066624289691,-462.7796529863375,925559.305972675,0.002387815033508452
2023-08-18,2023-08-20,0.2011,0.2012,0.195193094222158,0.2065679636909145,0.1955819250871424,0.2069794536584263,249003.98406374358,50000.00000000028,231391.0850769933,53540.190943809386,100074.70119521911,100099.60159362548,100096.07726130044,-3.520825526713619e-05,-3.5243323250469984,-5.290101333261197e-05,1.7710380334454043,100094.30622326699,3506.588583203188,-431.7333190684876,36.34170427634232,-468.07502334482996,936150.0466896599,0.006393381578420785
2023-08-20,2023-08-21,0.2012,0.2007,0.1955819250871424,0.2069794536584263,0.1950958865059119,0.2064650911990365,248508.94632206642,50000.00000000023,270511.39137585554,45578.61208807194,100000.0,99875.74552683896,99870.24833720614,-5.504028634603223e-05,-5.497189632820664,-7.71621693450809e-05,2.2094395569913794,99868.03889764915,6575.500151658569,-437.2305087013083,38.5511438333337,-475.781652534642,951563.3050692839,0.012015878579032474
2023-08-21,2023-08-22,0.2007,0.2023,0.1955819250871424,0.2069794536584263,0.1966512099658494,0.2081110510690837,248508.94632206642,50000.00000000023,200391.0176773466,59707.75603046538,99875.74552683896,100273.35984095428,100246.85890659259,-0.00026428688939632224,-26.500934361683903,-0.0003127720513303295,4.861770089561409,100241.99713650304,43278.328544244985,-463.7314430629922,43.41291392289511,-507.14435698588727,1014288.7139717746,0.07878845327896143
2023-08-22,2023-08-23,0.2023,0.2047,0.1955819250871424,0.2069794536584263,0.1989841951557557,0.2105799908741544,248508.94632206642,50000.00000000023,96755.98316454908,80797.11888122254,100273.35984095428,100869.78131212722,100603.06863500574,-0.0026441286344834835,-266.71267712148256,-0.0027978482264035404,15.50566162036025,100587.56297338537,502414.03100224456,-730.4441201844747,58.91857554325536,-789.36269572773,1578725.39145546,0.9114091836559057
2023-08-23,2023-08-24,0.2047,0.2051,0.1989841951557557,0.2105799908741544,0.1993730260207401,0.2109914808416662,244259.8925256464,50000.00000000019,227311.25016256107,53472.7751658629,100000.0,100097.70395701026,100094.31257420417,-3.38807252516694e-05,-3.391382806090405,-5.123670239340311e-05,1.7372934618251057,100092.57528074236,3308.178688530599,-733.8355029905651,60.65586900508046,-794.4913719956456,1588982.7439912912,0.006031737419738552
2023-08-24,2023-08-25,0.2051,0.205,0.1989841951557557,0.2105799908741544,0.199275818304494,0.2108886083497882,244259.8925256464,50000.00000000019,231543.75983259742,52604.899083823635,100097.70395701026,100073.27796775769,100071.3698495061,-1.906721045162012e-05,-1.9081182515947148,-3.208718034037182e-05,1.3029510658151924,100070.06689844029,1210.334371559045,-735.7436212421599,61.958820070895655,-797.7024413130555,1595404.882626111,0.0022072848921895305
