price_open,price_hight,price_low,price_vwap,timestamp,date,log_return,price_min_expected,price_max_expected,price_min_shifted,price_max_shifted
6.50872168706066e-05,6.50872168706066e-05,6.50110518788194e-05,0.0001,1695513600,2023-09-24,,6.208991549668478e-05,6.822920865768568e-05,6.324542892230633e-05,6.938472208330724e-05
6.50118971771834e-05,6.50660420326632e-05,6.4683e-05,0.0001,1695600000,2023-09-25,-0.0011578818562988542,6.201806431568897e-05,6.815025301438599e-05,6.317224056757428e-05,6.93044292662713e-05
6.48592554157478e-05,6.48954534245331e-05,6.44496004124775e-05,0.0001,1695686400,2023-09-26,-0.0023506656971136342,6.18724517895359e-05,6.799024269144392e-05,6.302391814517539e-05,6.914170904708341e-05
6.44786897930234e-05,6.46454198720021e-05,6.41025641025641e-05,0.0001,1695772800,2023-09-27,-0.0058848425402449,6.150941141859984e-05,6.759130581060564e-05,6.265412147542167e-05,6.873601586742746e-05
6.41724956683566e-05,6.46358095311965e-05,6.35630927258397e-05,0.0001,1695859200,2023-09-28,-0.0047600758861606534,6.121731769820098e-05,6.727033060493384e-05,6.235659179633675e-05,6.84096047030696e-05
6.45744543458608e-05,6.47177980416394e-05,6.4088e-05,0.0001,1695945600,2023-09-29,0.006244186498945154,6.160076596222817e-05,6.769169325950429e-05,6.274717615667796e-05,6.883810345395408e-05
6.45182102648473e-05,6.46746863277713e-05,6.45182102648473e-05,0.0001,1696118400,2023-10-01,-0.0008713753758500863,6.154711195142202e-05,6.763273407636915e-05,6.269252362736316e-05,6.87781457523103e-05
6.45340320217867e-05,6.46579593948015e-05,6.40791505667801e-05,0.0001,1696204800,2023-10-02,0.00024519925788694816,6.156220510793737e-05,6.764931960587021e-05,6.270789767240685e-05,6.87950121703397e-05
6.42425799820121e-05,6.43832088591296e-05,6.34131493506494e-05,0.0001,1696291200,2023-10-03,-0.004526482454701634,6.128417459148563e-05,6.734379813803695e-05,6.24246929180467e-05,6.848431646459802e-05
6.39549756971092e-05,6.41972138409193e-05,6.01290369132158e-05,0.0001,1696377600,2023-10-04,-0.004486899393512769,6.1009814638722465e-05,6.704231016990805e-05,6.214522703775352e-05,6.817772256893911e-05
6.40861317610869e-05,6.42198888995922e-05,6.3582896200922e-05,0.0001,1696464000,2023-10-05,0.002048656286298937,6.113493089535151e-05,6.717979760424781e-05,6.227267174841802e-05,6.831753845731432e-05
6.39467962655071e-05,6.4040986231188e-05,6.28875444929377e-05,0.0001,1696550400,2023-10-06,-0.00217655805791214,6.100201187434871e-05,6.703373588800889e-05,6.213727906140905e-05,6.816900307506923e-05
6.38773554774832e-05,6.40327847858103e-05,6.38773554774832e-05,0.0001,1696723200,2023-10-08,-0.0010865050760473696,6.0935768871993896e-05,6.69609429458117e-05,6.206980325533785e-05,6.809497732915566e-05
6.38777635117439e-05,6.38977635782748e-05,6.20616893191833e-05,0.0001,1696809600,2023-10-09,6.387755949445659e-06,6.093615811605724e-05,6.696137067733953e-05,6.207019974335922e-05,6.80954123046415e-05
6.3629422244846e-05,6.38426916078782e-05,6.33898348060905e-05,0.0001,1696896000,2023-10-10,-0.0038953346737934697,6.069925309818432e-05,6.67010410929424e-05,6.182888584641858e-05,6.783067384117666e-05
6.35525897680331e-05,6.38585915349051e-05,6.30648243329318e-05,0.0001,1696982400,2023-10-11,-0.0012082288201557179,6.0625958798288265e-05,6.662049963881055e-05,6.175422751587642e-05,6.77487683563987e-05
6.35546092980394e-05,6.38924562176944e-05,6.3337e-05,0.0001,1697068800,2023-10-12,3.1776799761133894e-05,6.0627885327850636e-05,6.662261665872343e-05,6.175618989877755e-05,6.775092122965036e-05
6.34840020314881e-05,6.37966672621022e-05,6.3369e-05,0.0001,1697155200,2023-10-13,-0.001111587620215741,6.056052956393255e-05,6.654860092792557e-05,6.168758062229019e-05,6.767565198628322e-05
6.3653723742839e-05,6.37348629700446e-05,6.3653723742839e-05,0.0001,1697328000,2023-10-15,0.002669889069294683,6.072243549911302e-05,6.672651571080099e-05,6.185249967933261e-05,6.785657989102057e-05
6.36760164284122e-05,6.38121370684704e-05,6.32611102324846e-05,0.0001,1697414400,2023-10-16,0.00035015677831419257,6.074370159451522e-05,6.674988454370927e-05,6.187416154365398e-05,6.788034449284803e-05
6.37348629700446e-05,6.38023657917236e-05,6.3313e-05,0.0001,1697500800,2023-10-17,0.0009237287442733224,6.079983822122783e-05,6.681157181750686e-05,6.193134289116089e-05,6.794307648743991e-05
6.35283654151579e-05,6.36350909345449e-05,6.30373937819915e-05,0.0001,1697587200,2023-10-18,-0.003245206627742453,6.060284998990314e-05,6.659510589013934e-05,6.173068864508703e-05,6.772294454532324e-05
6.30894924450333e-05,6.3323201621074e-05,6.26605677047434e-05,0.0001,1697673600,2023-10-19,-0.006932272194373866,6.018418735630203e-05,6.613504695856177e-05,6.130423456435537e-05,6.725509416661512e-05
