price,amount0,amount1,value_lp,value_hodl,impermanent_loss,Absolute impermanent loss value,range_status,expected_volum_usd,daily_volum_usd,APR
0.05179648122275091,2107545.4510942954,32389.354586776306,141552.7929704761,142001.86916262115,-0.003162466767467527,-449.0761921450612,in_range,179630.47685802449,5987.68256193415,0.03859874625649031
0.05181881235003469,2093380.846176565,33123.189418180045,141599.6986633603,142032.17168327142,-0.00304489479239624,-432.4730199111218,in_range,172989.20796444872,5766.306932148291,0.037159366335197036
0.05184114347731846,2079225.3945774375,33856.866144896434,141646.28814686945,142062.47420392165,-0.0029295988218168583,-416.1860570521967,in_range,166474.42282087868,5549.147427362623,0.035748180158579786
0.051863474604602236,2065079.0864428834,34590.38486907184,141692.5616252975,142092.77672457192,-0.0028165759618462363,-400.21509927441366,in_range,160086.03970976546,5336.201323658849,0.03436513287631429
0.05188580573188602,2050941.9119336861,35323.74569274425,141738.51930271837,142123.07924522218,-0.002705823322616597,-384.559942503809,in_range,153823.9770015236,5127.465900050786,0.03301017011334483
0.05190813685916979,2036813.8612254765,36056.948717840365,141784.16138298647,142153.38176587244,-0.002597338018268793,-369.2203828859783,in_range,147688.15315439133,4922.938438479711,0.031683237967451705
0.051930467986453566,2022694.9245086724,36789.99404617731,141829.48806973704,142183.68428652268,-0.002491117166944967,-354.19621678564,in_range,141678.486714256,4722.6162238085335,0.030384283006834073
0.05195279911373734,2008585.0919884383,37522.88177946339,141874.49956638637,142213.98680717294,-0.0023871578907838755,-339.4872407865769,in_range,135794.89631463075,4526.496543821025,0.02911325226774782
0.051975130241021114,1994484.3538846602,38255.61201929813,141919.19607613218,142244.2893278232,-0.0022854573159123404,-325.0932516910252,in_range,130037.30067641009,4334.57668921367,0.02787009325211836
0.051997461368304895,1980392.7004319436,38988.184867171054,141963.57780195406,142274.59184847347,-0.0021860125724391575,-311.01404651941266,in_range,124405.61860776506,4146.853953592169,0.026654753925205523
0.05201979249558867,1966310.1218795734,39720.60042446244,142007.64494661352,142304.89436912374,-0.002088820794449834,-297.24942251021275,in_range,118899.7690040851,3963.3256334695034,0.025467182713300576
0.052042123622872444,1952236.6084914634,40452.858792444655,142051.3977126546,142335.196889774,-0.001993879119998473,-283.79917711939197,in_range,113519.67084775679,3783.9890282585598,0.024307328501409996
0.05206445475015622,1938172.150546148,41184.96007228126,142094.83630240415,142365.49941042427,-0.001901184691101503,-270.66310802011867,in_range,108265.24320804747,3608.841440268249,0.023175140630983367
0.05208678587743999,1924116.7383367638,41916.90436502662,142137.96091797185,142395.80193107453,-0.0018107346537328504,-257.8410131026758,in_range,103136.40524107032,3437.880174702344,0.022070568897680307
0.052109117004723766,1910070.3621709882,42648.69177162797,142180.7717612511,142426.1044517248,-0.0017225261578144154,-245.33269047370413,in_range,98133.07618948165,3271.1025396493883,0.02099356354910112
0.05213144813200755,1896033.0123710413,43380.32239292377,142223.26903391874,142456.40697237506,-0.0016365563572126917,-233.1379384563188,in_range,93255.17538252752,3108.5058460842506,0.019944075282613574
0.05215377925929132,1882004.6792736573,44111.79632964412,142265.4529374358,142486.7094930253,-0.0015528224097302809,-221.25655558949802,in_range,88502.62223579921,2950.0874078599736,0.018922055243138117
0.052176110386575096,1867985.3532300333,44843.113682411975,142307.32367304765,142517.01201367556,-0.0014713214771004835,-209.68834062790847,in_range,83875.33625116339,2795.8445417054463,0.017927455020991353
0.05219844151385887,1853975.0246058295,45574.27455174194,142348.88144178438,142547.31453432582,-0.0013920507249798552,-198.4330925414397,in_range,79373.23701657588,2645.774567219196,0.016960226649725144
0.052220772641142645,1839973.6837811123,46305.27903804189,142390.12644446106,142577.61705497606,-0.0013150073229426073,-187.4906105150003,in_range,74996.24420600012,2499.8748068666705,0.016020322604008565
0.052243103768426426,1825981.3211503457,47036.12724161218,142431.05888167807,142607.91957562632,-0.0012401884444746085,-176.86069394825608,in_range,70744.27757930243,2358.142585976748,0.015107695797525132
0.0522654348957102,1811997.9271223668,47766.81926264562,142471.6789538215,142638.2220962766,-0.0011675912669653532,-166.54314245507703,in_range,66617.25698203081,2220.5752327343603,0.014222299580865247
0.052287766022993974,1798023.4921203451,48497.35520122832,142511.98686106346,142668.52461692685,-0.0010972129717027959,-156.5377558633918,in_range,62615.10234535672,2087.170078178557,0.013364087739473405
0.05231009715027775,1784058.0065817572,49227.73515733966,142551.98280336225,142698.82713757711,-0.0010290507438669677,-146.84433421486756,in_range,58737.73368594702,1957.924456198234,0.01253301449160025
0.05233242827756152,1770101.4609583803,49957.959230851506,142591.66698046282,142729.12965822738,-0.0009631017725233987,-137.4626777645608,in_range,54985.07110582432,1832.8357035274773,0.011729034486271736
0.0523547594048453,1756153.8457162187,50688.02752153066,142631.0395918971,142759.43217887764,-0.0008993632506163441,-128.3925869805389,in_range,51357.03479221556,1711.9011597405188,0.010952102801275293
0.05237709053212908,1742215.1513355353,51417.94012903598,142670.1008369843,142789.7346995279,-0.000837832374962833,-119.6338625436183,in_range,47853.54501744732,1595.1181672482442,0.01020217494117522
0.05239942165941285,1728285.3683107719,52147.69715292128,142708.85091483107,142820.03722017817,-0.0007785063462467269,-111.18630534710246,in_range,44474.522138840985,1482.4840712946996,0.009479206835347215
0.052421752786696627,1714364.4871505636,52877.29869263323,142747.29002433203,142850.33974082844,-0.0007213823690119699,-103.04971649640356,in_range,41219.886598561425,1373.9962199520476,0.008783154836021977
0.0524440839139804,1700452.4983776705,53606.74484751389,142785.41836417007,142880.64226147867,-0.0006664576516554391,-95.22389730860596,in_range,38089.55892344238,1269.651964114746,0.008113975716342679
0.052466415041264175,1686549.3925289812,54336.03571679901,142823.2361328165,142910.94478212894,-0.0006137294064226566,-87.70864931243705,in_range,35083.45972497482,1169.4486574991606,0.007471626668475911
