date_start,date_end,price_start,price_end,range_start_min,range_start_max,range_end_min,range_end_max,amount0_start,amount1_start,amount0_end,amount1_end,value_start,value_hold,value_end,il,il_value,il_net,rebalance_cost,net_value_after_cost,day_volum_expected,cumulative_il,cumulative_rebalance_cost,cumulative_il_net,cumulative_volum,min_apr_required
2023-08-13,2023-08-14,1.0944,1.0925,1.0796920225648503,1.1287186140153491,1.0778175572478976,1.126759033088239,63449.5654681422,30560.795551665175,67049.45017507307,26624.50310448896,100000.0,99879.44582561053,99876.02742075629,-3.422530858056606e-05,-3.418404854237451,-5.3925964464403384e-05,1.9676905920766998,99874.05973016421,2901.4285243215027,-3.418404854237451,1.9676905920766998,-5.386095446314151,10772.190892628301,0.005301679685936638
2023-08-14,2023-08-15,1.0925,1.0922,1.0796920225648503,1.1287186140153491,1.0775215890399577,1.1264496255734322,63449.5654681422,30560.795551665175,67618.7115530688,26002.670444098094,99879.44582561053,99860.41095597009,99855.82720235985,-4.590160972053867e-05,-4.583753610233543,-6.87181165060488e-05,2.278465744173809,99853.54873661567,4610.575732119469,-8.002158464470995,4.246156336250509,-12.248314800721504,24496.629601443008,0.008426449358900487
2023-08-15,2023-08-16,1.0922,1.0906,1.0796920225648503,1.1287186140153491,1.0759430919309447,1.1247994521611289,63449.5654681422,30560.795551665175,70658.73815368685,22684.78630352371,99860.41095597009,99758.89165122106,99745.20613393458,-0.0001371859396185146,-13.68551728647435,-0.00017664556400440304,3.936448393715762,99741.26968554087,19498.137785517178,-21.687675750945345,8.182604729966272,-29.870280480911617,59740.560961823234,0.03567499916816823
2023-08-16,2023-08-17,1.0906,1.0878,1.0796920225648503,1.1287186140153491,1.073180721990172,1.1219116486895986,63449.5654681422,30560.795551665175,75994.91495216358,16872.627335812176,99758.89165122106,99581.23286791026,99539.89582077574,-0.00041510881060648935,-41.337047134526074,-0.00048380228294530865,6.840580665484085,99533.05524011026,68992.93293808398,-63.02472288547142,15.023185395450357,-78.04790828092177,156095.81656184356,0.12649410728609903
2023-08-17,2023-08-18,1.0878,1.0874,1.073180721990172,1.1219116486895986,1.0727860977129189,1.1214991053365226,63834.53249525105,30560.795551665906,64600.8396783712,29727.35987339614,100000.0,99974.4661870019,99974.31293965699,-1.5328648480316288e-06,-0.1532473449187819,-5.700879651999063e-06,0.41669505508746957,99973.8962446019,526.8954203373753,-63.1779702303902,15.439880450537826,-78.61785068092803,157235.70136185604,0.0009618312082785784
2023-08-18,2023-08-20,1.0874,1.0874,1.073180721990172,1.1219116486895986,1.0727860977129189,1.1214991053365226,63834.53249525105,30560.795551665906,64600.8396783712,29727.35987339614,99974.4661870019,99974.4661870019,99974.31293965699,-1.5328648480316288e-06,-0.1532473449187819,-5.700879651999063e-06,0.41669505508746957,99973.8962446019,526.8954203373753,-63.33121757530898,15.856575505625296,-79.18779308093428,158375.58616186856,0.0009618312082785784
2023-08-20,2023-08-21,1.0874,1.089,1.073180721990172,1.1219116486895986,1.0743645948219318,1.1231492787488258,63834.53249525105,30560.795551665906,61538.14473583291,33060.1836092391,99974.4661870019,100076.60143899429,100075.22322656114,-1.3771575106778947e-05,-1.378212433148292,-2.626122462880503e-05,1.249921677322488,100073.97330488381,256.5815116516079,-64.70943000845728,17.106497182947784,-81.81592719140505,163631.8543828101,0.0004679092823046558
2023-08-21,2023-08-22,1.089,1.088,1.0743645948219318,1.1231492787488258,1.0733780341287988,1.1221179203661364,63764.19141261205,30560.795551665487,65676.52956223142,28479.21569541186,100000.00000000001,99936.2358085874,99935.27985911965,-9.565594101256095e-06,-0.9559494677523617,-1.9978771144506687e-05,1.040653716515035,99934.23920540314,169.4084975253465,-65.66537947620964,18.14715089946282,-83.81253037567245,167625.0607513449,0.0003093707331580999
2023-08-22,2023-08-23,1.088,1.0841,1.0743645948219318,1.1231492787488258,1.0695304474255798,1.1180956226736476,63764.19141261205,30560.795551665487,73159.91361178516,20351.899548891593,99936.2358085874,99687.55546207822,99664.56189542789,-0.0002306563396378662,-22.99356665032974,-0.0002818372547370494,5.102100312550322,99659.45979511534,35782.93267555884,-88.65894612653938,23.249251212013142,-111.90819733855253,223816.39467710504,0.06552364340036365
2023-08-23,2023-08-24,1.0841,1.0842,1.0743645948219318,1.1231492787488258,1.069629103494893,1.1181987585119164,63764.19141261205,30560.795551665487,72967.52771986449,20560.47471339556,99687.55546207822,99693.93188121947,99671.86826727266,-0.00022131350956344328,-22.06361394681153,-0.0002714457961106489,4.997884760092315,99666.87038251257,34131.45837343843,-110.7225600733509,28.247135972105458,-138.96969604545637,277939.39209091273,0.06249497738368177
2023-08-24,2023-08-25,1.0842,1.0794,1.0743645948219318,1.1231492787488258,1.064893612167854,1.1132482382750069,63764.19141261205,30560.795551665487,82232.1856606141,10537.992417769745,99693.93188121947,99387.86376243892,99299.41361983659,-0.0008899491271263427,-88.45014260233438,-0.000990632529231435,10.006708251559008,99289.40691158503,156886.86870155076,-199.1727026756853,38.253844223664466,-237.42654689934974,474853.0937986995,0.28833859631486647
2023-08-25,2023-08-27,1.0794,1.0797,1.064893612167854,1.1132482382750069,1.0651895803757945,1.113557645789814,64331.299285098336,30560.795551664858,63747.87146771579,31190.635045840274,100000.0,100019.29938978553,100019.21186953301,-8.750336490486646e-07,-0.0875202525203349,-4.023759899385511e-06,0.31493339352725147,100018.89693613948,454.8262820138331,-199.26022292820562,38.568777617191714,-237.82900054539732,475658.0010907946,0.0008298985256532406
2023-08-27,2023-08-28,1.0797,1.0809,1.064893612167854,1.1132482382750069,1.0663734532075535,1.114795275849041,64331.299285098336,30560.795551664858,61416.58962916871,33709.11842758359,100019.29938978553,100096.49694892764,100094.31015775204,-2.1846830231369785e-05,-2.186791175598046,-3.757694779478654e-05,1.5745296646977225,100092.73562808735,1224.5230218006466,-201.44701410380367,40.143307281889435,-241.5903213856931,483180.6427713862,0.0022326489000864596
2023-08-28,2023-08-29,1.0809,1.0832,1.064893612167854,1.1132482382750069,1.06864254280176,1.1171674001292269,64331.299285098336,30560.795551664858,56959.13261909357,38532.30706134455,100096.49694892764,100244.45893728337,100230.43951434671,-0.000139852347803401,-14.019422936660703,-0.00017963958981963643,3.9884505485174766,100226.45106379819,20061.94477628645,-215.46643704046437,44.13175783040691,-259.5981948708713,519196.3897417426,0.036528872260888454
2023-08-29,2023-08-30,1.0832,1.0901,1.06864254280176,1.1171674001292269,1.0754498115843782,1.1242837729697843,64105.61710518419,30560.795551664487,50841.321367745055,44974.36987007509,100000.0,100442.32875802577,100396.49429305398,-0.00045632618775904926,-45.83446497179102,-0.0005281788959204863,7.217053335305145,100389.27723971868,77234.82327297176,-261.3009020122554,51.34881116571206,-312.64971317796744,625299.4263559348,0.14039688682926993
2023-08-30,2023-08-31,1.0901,1.0873,1.06864254280176,1.1171674001292269,1.0726874416436054,1.1213959694982536,64105.61710518419,30560.795551664487,56208.709996571124,39130.898701362035,100442.32875802577,100262.83303013125,100246.62908063381,-0.00016161471811369506,-16.203949497445137,-0.000204384446645758,4.28821415054913,100242.34086648325,23831.470693792013,-277.50485150970053,55.63702531626119,-333.14187682596173,666283.7536519235,0.04338543292182633
2023-08-31,2023-09-01,1.0873,1.0832,1.06864254280176,1.1171674001292269,1.06864254280176,1.1171674001292269,64105.61710518419,30560.795551664487,64105.61710518419,30560.795551664487,100262.83303013125,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,0.0,-277.50485150970053,55.63702531626119,-333.14187682596173,666283.7536519235,0.0
2023-09-01,2023-09-03,1.0832,1.0796,1.06864254280176,1.1171674001292269,1.0650909243064808,1.1134545099515447,64105.61710518419,30560.795551664487,71076.54516601205,23022.44438954754,100000.0,99769.21977842133,99756.68255077415,-0.00012566228016049386,-12.537227647189866,-0.00016342672175077432,3.7677288728333878,99752.91482190132,17538.997548712956,-290.0420791568904,59.404754189094575,-349.44683334598494,698893.6666919698,0.032086743171425514
2023-09-03,2023-09-04,1.0796,1.0794,1.0650909243064808,1.1134545099515447,1.064893612167854,1.1132482382750069,64319.38166759432,30560.795551665175,64708.32453503505,30140.9317280644,100000.0,99987.13612366648,99987.09723118122,-3.889748898444626e-07,-0.038892485259566456,-2.488505468496217e-06,0.2099260497653084,99986.88730513146,342.06712901148387,-290.08097164214996,59.61468023885988,-349.69565188100984,699391.3037620196,0.0006243530692791002
2023-09-04,2023-09-05,1.0794,1.0746,1.0650909243064808,1.1134545099515447,1.0601581208408153,1.1082977180380975,64319.38166759432,30560.795551665175,74075.50341943458,20052.5051183207,99987.13612366648,99678.40309166202,99654.04109284509,-0.0002444059902779021,-24.361998816937557,-0.0002970923694588234,5.251694141429267,99648.78939870365,38220.609351016574,-314.4429704590875,64.86637438028914,-379.30934483937665,758618.6896787533,0.06999476519032334
2023-09-05,2023-09-06,1.0746,1.0726,1.0650909243064808,1.1134545099515447,1.0581849994545491,1.106235001272719,64319.38166759432,30560.795551665175,77997.03991044349,15842.345367922884,99678.40309166202,99549.76432832684,99501.97037586458,-0.00048010111108483716,-47.793952462263405,-0.0005539879791352553,7.35542030138034,99494.6149555632,80877.06432176613,-362.2369229213509,72.22179468166948,-434.45871760302043,868917.4352060409,0.14833941662629177
